Title,cpeName,cveID,riskScore
Tableau Desktop 2021.1,cpe:2.3:a:tableau:tableau_desktop:2021.1:*:*:*:*:*:*:*,,
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39836,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39837,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39838,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39839,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39840,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39841,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39842,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39843,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39844,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39845,4.55
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39846,4.55
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39849,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39850,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39851,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39852,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39853,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39854,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39855,4.85
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39856,4.85
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39857,3.2
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39858,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39860,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39861,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-39863,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-40724,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-40728,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-40729,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-40730,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-40731,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44701,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44702,3.2
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44703,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44704,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44705,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44706,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44707,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44708,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44709,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44710,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44711,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44712,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44713,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44714,1.85
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44715,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44739,3.2
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44740,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44741,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-44742,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-45060,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-45061,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-45062,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-45063,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-45064,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-45067,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2021-45068,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-24091,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-24092,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-24101,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-24102,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-24103,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-24104,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27785,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27786,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27787,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27788,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27789,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27790,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27791,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27792,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27793,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27794,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27795,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27796,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27797,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27798,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27799,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27800,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27801,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-27802,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28230,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28231,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28232,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28233,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28234,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28235,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28236,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28237,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28238,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28239,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28240,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28241,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28242,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28243,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28244,4.6
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28245,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28246,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28247,5.03
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28248,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28249,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28250,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28251,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28252,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28253,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28254,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28255,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28256,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28257,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28258,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28259,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28260,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28261,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28262,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28263,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28264,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28265,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28266,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28267,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28268,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28269,2.45
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28837,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-28838,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34215,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34216,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34217,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34219,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34220,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34221,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34222,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34223,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34225,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34226,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34228,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34229,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34230,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34232,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34233,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34234,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34236,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34237,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-34239,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35669,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35672,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35665,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35666,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35667,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35668,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35670,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35671,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35678,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-35691,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-38437,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-38449,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-38450,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-42339,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2022-42342,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2023-21579,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2023-21581,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2023-21585,4.1
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2023-21604,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2023-21605,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2023-21606,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2023-21607,5.82
Adobe Acrobat Reader 20.004.30006 Classic Edition,cpe:2.3:a:adobe:acrobat_reader:20.004.30006:*:*:*:classic:*:*:*,CVE-2023-21608,5.82
